OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00162392,E01031842,191,1,0,0,2,1,3,4,1,6,1,4,1,6,2,4,1,3,1,3,1,1,3,0,2,2,2,0,0,1,0,1,3,3,2,1,1,3,2,2,1,3,1,2,7,0,2,2,4,4,2,2,6,4,5,5,1,6,0,4,4,0,3,2,2,1,4,1,3,2,5,3,4,4,3,4,1,1,2,3,0,1,1,0,0,0,0,1,0,0,0,1
E00162393,E01031842,55,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,1,2,1,2,0,0,1,1,2,4,0,0,1,2,0,0,1,0,1,2,1,0,2,0,1,5,0,0,1,0,0,0,2,0,0,1,0,0
E00162394,E01031842,205,2,1,3,2,2,1,4,2,0,2,4,1,5,3,4,3,0,3,1,1,0,2,0,1,0,2,2,2,0,1,1,1,1,1,1,0,0,1,2,1,1,2,2,0,3,4,1,3,2,7,2,4,3,7,1,5,6,6,4,6,3,2,5,3,6,3,6,3,3,3,3,3,2,2,1,4,0,3,1,3,1,3,0,6,2,0,0,1,0,1,0
E00162395,E01031842,79,0,1,1,0,1,1,0,0,2,2,2,1,1,2,3,0,1,0,1,0,0,1,0,2,0,0,1,0,4,0,1,0,0,1,1,0,3,0,1,0,1,1,1,1,2,0,1,0,0,0,4,1,2,0,1,1,1,0,1,1,2,0,2,1,0,1,2,2,3,1,1,1,0,0,2,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,0
E00162396,E01031843,95,0,0,0,0,1,2,0,3,1,1,4,2,1,1,1,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,2,1,0,4,1,1,4,2,0,3,2,1,4,3,2,1,2,2,3,1,3,0,0,1,1,3,2,0,2,0,2,1,0,2,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
E00162397,E01031843,137,1,1,3,2,1,3,3,2,1,4,0,6,3,2,0,2,2,4,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,3,1,2,2,1,1,0,0,2,2,1,2,2,2,1,4,1,0,2,3,2,3,2,5,1,1,4,3,2,2,3,1,0,2,0,0,0,2,0,3,2,2,3,2,0,2,0,2,2,2,0,1,0,0,2
E00162398,E01031843,127,1,1,3,0,2,2,1,2,1,0,2,0,1,2,3,3,1,0,1,1,2,2,1,0,2,0,0,0,1,0,0,2,1,1,1,0,0,1,1,1,1,1,1,5,3,0,2,0,0,3,5,6,2,2,1,1,0,3,0,0,1,3,2,1,0,3,3,3,2,1,0,3,1,2,4,2,4,1,1,2,2,0,1,1,3,0,1,0,0,1,0
E00162399,E01031843,74,0,0,1,0,0,2,0,0,1,0,1,3,2,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1,1,1,4,1,1,1,2,0,0,3,5,2,1,1,3,1,0,0,3,1,0,3,0,2,2,2,0,0,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1
E00162400,E01031843,187,1,1,4,1,3,0,3,2,3,2,4,7,2,2,5,2,4,5,7,2,2,0,2,2,1,1,1,1,0,0,0,2,1,2,2,1,3,0,1,1,0,3,4,3,2,3,4,3,2,0,4,3,3,3,4,4,2,6,1,3,3,2,4,1,3,3,1,2,3,2,0,2,1,3,1,3,0,0,4,0,0,2,2,0,0,3,1,0,0,0,1
E00162401,E01031843,151,1,0,2,0,0,3,3,0,3,4,1,0,2,3,5,2,1,2,1,1,2,0,2,2,1,2,0,1,2,0,0,0,1,1,2,1,0,1,2,0,4,3,0,4,3,4,2,1,1,2,0,4,8,7,3,3,1,4,4,1,3,1,4,2,3,4,2,2,1,2,2,1,1,1,0,0,2,0,0,0,3,0,2,1,0,1,0,0,0,0,0
E00162402,E01031843,134,1,1,2,3,2,1,1,3,1,0,5,1,3,0,1,1,1,0,0,0,2,1,0,2,2,0,1,0,2,2,1,0,1,2,1,2,1,4,1,2,2,2,0,5,0,3,3,1,0,3,4,0,4,3,2,2,2,2,1,3,3,3,5,1,1,3,2,4,0,1,1,3,0,1,0,0,4,1,1,0,1,0,1,1,0,0,1,0,0,0,0
E00162403,E01031844,170,0,1,1,5,0,1,1,0,4,2,1,3,2,3,0,2,3,3,7,3,1,2,1,1,0,2,0,3,0,4,0,2,3,1,0,2,0,4,3,1,2,0,1,1,3,4,3,4,1,4,6,2,2,3,2,4,1,3,2,3,0,1,2,0,2,3,2,3,3,1,2,5,4,3,0,1,2,1,2,0,0,1,2,1,3,0,0,1,0,0,2
E00162404,E01031844,115,0,2,3,1,1,3,1,1,0,0,1,0,0,1,2,0,1,1,1,2,1,1,0,2,0,2,1,2,2,0,3,5,1,3,2,2,2,1,1,1,2,1,1,3,1,3,0,1,3,2,2,3,5,0,1,0,2,1,2,1,3,4,0,1,3,0,2,0,2,1,0,0,0,2,2,0,1,1,0,0,0,0,3,0,0,2,0,1,0,0,0
E00162405,E01031844,283,7,4,5,3,3,3,5,6,4,2,9,5,1,2,3,4,7,3,5,2,1,2,5,2,5,2,4,4,2,6,1,3,6,1,5,2,2,4,3,6,6,5,3,4,1,1,4,7,3,4,12,8,5,5,5,5,4,1,1,3,5,2,0,5,3,2,2,3,1,1,4,1,1,0,4,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,1
E00162406,E01031844,329,4,2,7,5,9,7,7,0,2,3,3,5,2,5,3,2,2,4,6,2,4,3,5,4,3,4,2,2,2,3,4,3,4,4,1,3,1,7,1,1,3,4,3,7,5,7,9,4,3,2,8,4,9,12,7,4,3,6,5,4,4,3,5,5,5,1,2,1,4,4,1,8,4,1,0,1,5,3,3,0,2,1,4,2,2,1,3,0,1,1,2
E00162407,E01031844,178,0,2,2,1,1,3,3,2,2,1,2,1,2,3,0,1,1,0,1,0,1,0,0,2,0,1,1,0,3,0,1,0,2,0,0,5,3,1,1,1,1,2,1,2,0,5,5,1,2,2,3,7,6,4,5,1,2,3,4,3,3,1,4,8,3,2,4,1,2,3,4,3,4,2,2,5,1,2,2,0,6,1,1,3,0,2,0,0,0,0,0
E00162408,E01031844,67,0,0,0,1,1,1,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,2,1,0,0,2,0,1,2,0,2,2,0,1,3,1,2,0,0,1,0,3,1,3,3,1,3,1,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,2
E00162410,E01031845,191,1,0,2,1,2,1,2,2,1,4,1,2,1,3,3,0,3,1,1,0,0,2,1,1,1,1,1,2,1,1,3,2,2,0,2,0,1,2,0,0,0,2,0,6,4,4,4,4,1,1,1,3,1,2,5,1,2,5,9,4,2,5,3,5,4,5,4,3,6,7,0,5,0,3,3,2,1,2,2,1,1,2,2,2,1,1,3,2,0,0,1
E00162413,E01031845,102,0,1,0,0,1,0,2,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,2,0,0,1,1,1,0,0,0,1,0,0,2,3,1,1,1,0,0,2,1,3,1,1,3,2,3,3,2,1,1,0,1,3,2,0,2,4,6,3,4,1,5,3,1,1,0,1,1,0,4,1,0,1,3,0,0,0,0,1
E00162414,E01031845,169,2,2,1,4,1,2,1,0,0,0,0,0,1,2,2,1,2,3,2,3,2,2,1,2,2,1,2,0,4,1,2,1,1,3,1,2,1,1,2,0,0,4,1,0,1,1,0,6,4,7,4,1,2,4,4,5,1,3,6,2,1,1,0,5,6,3,0,2,5,4,0,2,1,1,3,1,1,1,1,3,3,0,2,1,0,1,0,1,0,4,0
E00162415,E01031845,183,0,2,1,0,1,0,3,2,3,0,2,1,0,1,0,4,2,2,5,1,0,2,1,3,2,2,3,3,0,0,1,0,1,0,0,0,1,3,0,2,0,3,0,2,1,1,0,4,4,1,4,11,3,6,5,4,6,9,8,5,4,2,2,4,6,2,5,2,7,4,4,1,0,1,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
E00162416,E01031845,173,2,1,0,0,3,6,3,1,0,3,3,1,2,2,1,1,2,1,2,0,1,1,4,0,0,1,3,1,2,0,1,0,1,0,0,2,2,0,2,2,3,3,1,1,2,1,2,5,2,2,6,2,3,1,8,3,6,4,1,1,5,4,1,8,2,0,1,4,2,4,5,1,2,1,1,1,1,1,2,1,0,2,0,4,3,1,0,0,1,1,0
E00162409,E01031846,203,1,2,2,0,2,0,1,1,2,1,1,1,2,4,2,1,4,3,5,4,2,3,0,0,2,2,1,1,1,0,2,2,1,0,2,2,0,1,0,1,1,1,3,2,4,1,2,5,1,9,8,5,2,3,0,3,4,5,6,9,4,0,3,4,2,7,3,4,2,7,4,3,1,3,3,5,2,2,0,1,0,1,1,2,3,0,0,0,0,0,0
E00162411,E01031846,155,1,4,1,5,0,1,1,2,1,3,0,2,3,4,2,4,1,3,0,0,1,0,0,2,1,1,2,2,2,0,1,1,2,3,1,0,3,3,1,1,0,1,0,1,3,2,2,5,5,2,4,3,3,3,7,4,1,3,1,1,2,3,2,0,0,0,2,4,4,3,1,2,0,1,1,4,0,1,2,0,1,1,2,0,0,1,0,0,1,0,1
E00162412,E01031846,113,2,1,1,0,0,0,1,0,1,0,0,0,0,4,2,0,1,1,2,6,2,1,0,0,1,1,0,3,1,0,1,1,2,0,0,0,1,2,0,0,1,0,0,2,1,1,0,0,0,1,1,5,0,3,2,2,2,1,1,0,1,3,2,2,0,3,2,2,3,1,1,5,2,5,2,4,3,0,2,1,1,1,0,2,1,0,0,1,0,0,2
E00162417,E01031846,110,3,6,4,2,1,1,3,3,1,2,3,1,1,2,2,2,2,1,1,2,1,0,3,2,0,1,0,0,4,1,4,1,1,0,1,1,1,2,0,0,2,1,1,3,2,1,0,1,0,1,1,2,1,4,2,1,1,0,0,2,0,0,2,1,1,3,0,1,0,3,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
E00162418,E01031846,71,0,1,1,0,3,1,0,1,0,0,0,1,1,1,1,3,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,1,2,2,0,1,0,1,0,2,1,1,0,3,1,0,2,1,2,2,0,1,4,1,2,1,1,1,0,0,2,0,1,1,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0
E00162419,E01031846,141,1,1,2,2,3,0,0,2,1,0,0,1,1,2,0,0,1,1,3,0,2,1,2,1,0,3,0,3,0,1,0,3,0,0,1,0,1,2,2,1,1,4,0,2,5,0,4,8,0,1,1,3,1,2,4,4,4,1,1,1,1,6,1,0,4,3,2,2,2,3,3,3,2,1,0,6,1,1,2,0,1,2,0,0,0,1,1,0,0,0,2
E00162420,E01031847,164,2,0,1,1,1,1,3,3,5,3,4,2,0,2,0,1,1,2,3,0,0,0,2,0,0,1,0,0,2,2,1,2,0,0,0,1,5,0,2,2,1,1,3,4,3,3,2,4,2,5,4,1,3,4,1,0,3,2,2,1,2,5,1,4,5,3,5,1,3,1,5,2,0,2,5,3,1,1,1,2,3,1,0,0,1,1,0,0,0,0,2
E00162421,E01031847,167,1,1,0,0,2,0,2,0,3,2,1,1,4,3,3,1,4,2,3,1,2,0,2,2,0,0,0,0,1,1,2,0,1,1,3,0,0,2,2,0,0,1,2,0,3,3,4,1,9,4,5,3,4,8,4,4,1,3,1,1,3,5,2,3,1,4,4,4,1,3,1,1,1,5,3,0,1,1,0,1,1,2,0,2,0,1,1,1,0,0,1
E00162422,E01031847,152,1,1,4,0,3,3,1,3,1,3,2,2,3,0,2,2,2,0,2,2,0,0,0,0,1,4,0,0,1,0,0,0,3,2,1,1,3,2,0,1,3,3,3,1,3,3,4,3,4,5,1,2,3,7,2,1,4,1,1,1,1,1,3,4,1,2,2,0,3,3,3,3,0,1,1,0,0,0,1,3,3,1,3,0,0,1,0,0,0,0,1
E00162423,E01031847,131,1,0,0,1,1,2,1,1,4,0,1,2,1,1,1,1,2,3,1,2,2,1,0,2,2,2,0,2,0,1,1,3,0,0,1,1,1,2,1,1,3,2,2,2,2,1,3,2,2,1,4,4,3,2,3,1,1,2,2,3,4,4,1,5,6,2,0,0,3,1,2,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1
E00162424,E01031847,162,0,0,1,2,2,5,3,4,5,2,1,0,0,2,6,3,2,3,2,0,1,0,2,2,1,0,2,2,1,1,1,1,0,2,0,1,0,0,0,3,4,3,4,2,2,2,1,4,3,1,2,5,3,7,3,1,3,3,2,3,1,2,4,1,1,1,1,2,2,2,4,1,4,1,1,0,1,1,1,1,1,1,1,1,0,0,2,0,0,0,3
E00162425,E01031847,141,2,0,0,0,1,1,3,2,0,1,3,2,2,1,2,1,3,3,1,2,0,1,2,0,0,1,0,2,0,2,0,1,1,0,2,0,1,1,0,2,2,2,2,0,0,1,3,2,1,0,1,2,2,1,2,2,2,0,4,3,3,3,2,3,4,4,3,5,2,3,5,0,7,2,1,2,2,1,2,2,1,1,0,2,2,0,1,0,0,0,0
E00162427,E01031848,87,0,0,1,1,1,3,0,0,1,1,0,1,0,0,1,4,0,1,4,2,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,1,2,2,3,1,0,2,1,0,3,1,1,1,5,3,0,2,1,3,0,2,0,2,0,2,1,3,1,4,0,1,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,1
E00162428,E01031848,84,0,0,1,1,0,3,0,3,0,0,1,1,0,0,1,1,0,0,2,0,0,0,2,0,0,1,1,1,1,0,3,2,0,0,1,0,2,0,1,1,2,0,2,1,2,1,1,1,1,0,3,0,0,2,2,3,0,1,2,0,1,2,0,2,2,0,0,4,5,4,2,1,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
E00162429,E01031848,110,2,3,0,3,0,1,1,1,0,0,2,3,2,1,3,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,3,1,2,1,0,2,2,1,0,3,5,1,1,0,5,2,3,3,0,3,3,1,3,1,1,1,2,0,2,3,2,2,1,0,1,0,2,2,2,0,2,2,2,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1
E00162430,E01031848,79,0,1,0,1,2,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,5,1,4,1,1,1,1,0,1,0,2,1,1,4,3,0,1,1,1,2,0,1,1,0,0,0,2,2,2,1,1,3,1,3,3,0,1,3,0,3,2,1,0,0,0,3,0,0,0,1,0,0
E00162431,E01031848,181,1,1,0,1,0,1,0,1,2,1,2,3,1,2,0,2,3,7,1,0,1,1,0,3,2,0,0,0,1,3,1,1,2,0,4,2,2,0,2,0,3,2,2,3,2,3,3,3,4,4,4,5,2,7,5,3,1,2,2,2,5,4,5,3,2,1,6,5,4,4,3,4,2,1,1,2,1,0,1,1,3,1,0,0,2,0,0,0,1,0,3
E00162432,E01031848,137,0,0,0,0,1,2,0,1,0,0,1,0,3,0,0,3,2,2,2,1,0,3,0,0,2,0,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,2,5,4,2,3,3,2,1,3,2,6,1,2,4,3,4,2,3,6,1,2,0,1,2,4,2,1,4,5,4,6,4,3,2,3,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0
E00166371,E01031848,151,0,2,3,1,2,1,1,3,0,3,3,2,1,3,1,5,0,2,3,1,1,0,0,1,0,1,0,1,0,0,2,0,2,1,1,1,0,1,1,1,3,7,3,0,3,2,4,0,1,3,6,1,4,5,1,2,5,3,2,4,0,3,0,1,2,2,2,2,3,4,1,0,3,5,1,3,1,2,0,0,1,0,1,1,0,0,1,0,0,0,2
E00166460,E01031848,420,0,0,1,0,2,0,2,1,0,0,1,4,1,2,0,1,1,1,0,0,1,2,2,6,11,11,10,13,12,8,8,11,17,10,13,19,5,17,6,4,8,7,10,14,10,12,12,12,8,14,13,13,6,7,7,1,8,4,3,6,2,2,2,1,3,3,4,1,3,2,1,5,0,0,0,2,1,4,2,0,0,2,0,0,0,0,0,2,0,0,0
E00162433,E01031849,192,1,1,2,1,2,2,1,3,4,4,1,2,1,1,3,2,2,2,1,1,1,0,1,1,2,2,3,6,3,1,2,4,2,5,2,3,1,2,4,5,4,3,5,1,6,2,3,5,3,5,5,5,3,5,1,0,2,3,2,1,4,2,2,1,0,2,1,2,6,2,2,5,3,1,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,1,0
E00162434,E01031849,123,1,1,2,1,2,5,0,2,1,1,1,2,1,1,3,1,1,3,2,0,0,3,0,1,1,1,3,0,1,2,0,2,0,4,0,2,2,2,1,1,4,1,1,3,3,1,1,2,5,2,1,0,2,5,2,2,0,0,2,4,0,1,4,1,1,0,2,2,0,2,3,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1
E00162435,E01031849,129,0,0,1,0,2,0,3,1,3,3,4,3,3,0,0,3,2,1,1,1,0,1,0,1,2,1,0,0,0,1,1,1,1,2,1,0,0,2,1,2,1,1,0,2,1,1,4,2,2,3,5,2,1,1,1,1,5,4,1,4,1,0,3,3,0,4,0,3,3,2,3,2,3,1,1,3,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0
E00162436,E01031849,260,2,1,3,0,3,0,3,1,3,2,1,5,4,5,3,2,5,4,2,2,2,2,7,2,4,0,0,0,2,1,3,2,1,2,0,2,4,3,3,5,3,2,4,3,3,3,2,4,3,6,4,7,5,5,4,3,9,2,2,5,4,2,6,8,3,6,3,5,2,3,4,5,1,1,7,1,5,5,2,3,2,1,0,3,0,1,1,0,0,0,1
E00162437,E01031849,115,0,1,3,1,1,0,0,1,1,0,4,2,3,2,1,0,2,1,3,1,2,1,1,0,2,1,0,0,3,0,3,0,2,5,0,2,0,0,0,2,2,6,1,3,2,1,2,1,0,1,3,2,3,2,0,1,1,2,1,3,1,3,0,1,2,4,0,2,1,0,0,1,2,0,1,0,2,1,0,0,0,2,0,1,1,0,1,1,0,0,0
E00162440,E01031850,158,1,3,2,1,3,0,3,3,5,3,3,1,0,3,0,1,0,0,1,3,1,0,0,1,1,0,2,0,1,4,0,4,4,5,2,0,2,1,0,2,0,2,1,2,0,1,3,1,4,3,3,2,1,4,2,6,8,1,3,5,1,3,2,0,0,2,2,4,4,3,3,1,1,2,1,1,3,2,0,0,0,1,1,1,0,0,2,0,0,0,0
E00162441,E01031850,112,0,2,0,1,0,3,0,2,0,1,0,0,1,0,0,0,0,1,2,1,0,2,1,1,1,4,0,1,1,1,2,4,2,2,2,2,1,0,2,2,2,1,0,3,2,0,3,1,4,3,3,3,2,0,2,1,3,7,2,1,2,0,0,1,1,0,1,0,0,3,2,3,2,3,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0
E00162444,E01031850,111,2,1,7,5,3,2,2,0,3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,1,1,0,2,0,1,4,2,5,3,0,1,2,2,0,1,2,0,2,0,0,0,4,1,1,0,2,0,1,1,1,1,1,0,0,0,0,2,1,0,1,0,1,1,4,0,1,0,3,0,2,3,2,0,1,2,1,1,0,1,3,1,1,1,0,4
E00162445,E01031850,159,0,0,1,2,1,2,0,3,3,1,2,2,2,2,4,3,2,3,1,0,1,0,3,0,3,0,0,1,1,2,1,0,6,1,3,0,0,1,2,1,1,1,3,1,1,4,1,1,0,4,3,2,4,2,4,1,3,5,1,1,2,1,1,3,8,1,3,3,4,1,2,0,2,2,0,1,1,2,2,0,1,1,4,2,1,2,1,1,1,1,2
E00162446,E01031850,114,0,0,2,0,1,1,1,0,2,0,1,1,3,0,0,0,0,0,1,0,1,0,0,2,1,1,2,2,0,4,1,1,1,2,1,0,1,0,1,1,0,0,3,2,3,1,2,1,1,1,5,1,5,1,7,3,2,4,1,1,1,2,2,2,2,3,1,2,3,2,1,0,0,0,0,1,1,1,0,1,3,1,0,2,1,1,0,1,0,1,0
E00166372,E01031850,133,2,4,3,1,1,2,3,2,4,6,4,1,1,1,2,2,2,2,0,2,0,3,1,0,0,0,3,1,1,0,2,5,2,4,4,1,5,4,0,2,1,1,4,2,1,2,1,0,1,2,5,4,1,2,2,2,2,1,3,1,0,1,0,1,0,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
E00166373,E01031850,130,2,2,1,0,0,3,0,0,0,4,1,1,0,0,1,1,0,2,0,1,2,0,2,1,0,1,0,1,2,1,2,4,0,0,2,0,0,1,1,0,1,1,3,1,0,2,1,1,1,2,1,0,4,4,3,5,2,3,0,2,4,2,1,3,3,1,2,3,2,3,1,1,1,3,2,0,2,2,2,5,3,1,1,0,2,2,0,0,0,2,0
E00162447,E01031851,157,0,5,4,3,3,5,2,4,0,4,0,1,3,2,2,2,3,0,3,1,0,1,4,3,1,4,3,2,2,1,1,1,2,2,0,2,3,3,1,1,0,1,1,1,4,0,1,1,3,4,4,3,3,3,1,2,1,2,2,3,3,2,2,2,2,1,2,1,3,1,0,0,2,4,0,3,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
E00162448,E01031851,143,3,4,0,3,2,1,1,2,0,2,1,4,1,3,3,3,2,3,1,2,1,2,1,1,0,0,1,4,0,1,4,0,0,3,0,1,4,2,2,4,2,1,1,3,0,3,4,6,2,3,0,2,1,2,3,3,0,0,3,2,1,1,0,1,1,2,1,2,3,1,0,0,2,0,2,2,1,2,2,1,0,1,0,1,0,0,1,0,0,0,2
E00162449,E01031851,128,4,0,1,0,0,0,0,0,0,0,2,0,1,2,4,1,0,3,1,2,4,1,1,1,1,2,2,1,2,2,4,0,3,2,1,6,1,1,5,1,3,1,1,1,1,1,1,2,1,3,3,2,1,3,3,4,2,1,4,4,3,0,1,0,3,2,0,1,1,1,1,0,1,1,1,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
E00162450,E01031851,169,0,3,4,1,8,4,5,5,8,2,3,3,2,0,3,6,1,3,1,2,2,0,1,2,4,3,0,2,3,1,2,2,2,3,2,3,6,1,1,1,1,3,0,0,5,0,1,4,3,2,3,0,3,3,4,6,0,1,1,2,2,0,2,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,2,1,0,1,0,1,1,0,0,0,1,0
E00162453,E01031851,133,1,0,1,1,1,1,1,3,0,1,0,3,2,1,1,1,1,4,1,0,2,1,4,2,2,2,0,2,1,1,1,5,1,0,0,0,1,1,2,1,1,1,1,4,4,5,1,1,4,4,0,2,3,1,4,2,1,1,2,1,3,4,2,3,0,0,2,5,3,3,0,0,1,1,1,1,2,1,0,1,2,0,1,0,0,0,0,0,0,0,1
E00162439,E01031852,186,1,7,5,2,7,3,3,2,4,1,4,1,2,2,4,1,0,2,1,1,0,1,0,1,0,4,2,1,0,0,4,5,7,0,2,5,2,4,5,6,2,1,3,2,1,3,3,2,2,2,3,1,2,2,4,6,2,2,3,4,3,1,4,1,1,4,1,1,2,3,0,2,2,1,0,3,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0
E00162442,E01031852,176,2,1,2,1,1,1,4,4,2,6,2,3,0,4,2,2,3,0,1,3,2,1,1,3,3,2,2,1,0,4,3,1,4,3,1,2,1,6,2,1,4,1,3,2,4,7,2,3,2,2,3,4,1,7,6,5,5,1,2,1,0,1,2,0,1,1,2,1,1,0,2,1,2,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1
E00162443,E01031852,128,5,1,0,0,2,3,1,0,2,2,2,1,1,3,0,2,2,1,1,1,0,0,0,1,1,2,0,2,0,0,2,0,0,2,1,1,1,1,1,1,1,3,1,3,2,0,3,2,5,0,3,3,1,2,2,1,2,0,3,0,2,0,0,1,3,3,3,2,2,0,2,1,0,5,0,4,0,2,1,3,0,1,1,1,2,1,3,1,0,0,1
E00162451,E01031852,157,0,2,4,2,1,1,0,1,1,0,3,0,1,1,3,0,3,4,0,1,2,1,1,2,1,0,0,0,1,1,1,2,1,0,1,6,1,0,0,1,3,7,1,2,1,0,6,2,2,2,5,9,0,2,5,2,2,4,4,2,4,0,1,4,0,1,3,3,3,0,5,1,3,1,3,1,2,2,2,0,1,1,1,1,0,0,0,0,0,2,1
E00162452,E01031852,143,1,3,1,3,1,3,3,1,1,3,1,3,1,4,0,3,0,1,3,2,1,0,1,1,0,2,1,1,0,1,1,2,1,1,1,1,2,0,1,2,2,1,0,3,1,0,0,3,2,2,1,2,6,2,3,5,1,1,4,1,1,2,2,1,6,2,1,1,4,0,1,1,1,2,1,1,2,3,1,3,2,2,0,1,0,1,0,1,1,0,1
E00162454,E01031852,166,3,2,1,3,4,3,0,3,1,2,2,3,1,1,3,3,3,0,1,2,3,1,0,3,1,2,0,0,1,1,1,3,1,1,1,2,0,2,2,2,1,2,2,4,3,1,2,5,1,0,3,1,3,2,3,5,2,2,2,1,3,1,1,1,0,4,5,5,1,2,1,3,1,1,3,4,0,3,2,2,3,0,0,0,2,2,0,1,1,0,1
E00162456,E01031853,164,1,2,4,3,1,0,3,2,3,3,0,2,1,0,1,0,0,0,5,0,0,1,0,2,0,3,2,5,3,1,3,1,3,1,1,0,0,2,1,2,3,1,0,1,1,2,1,1,3,1,3,2,2,7,3,2,2,3,5,3,3,2,0,1,1,5,2,5,3,3,2,2,4,0,3,0,6,1,1,1,2,1,2,4,0,1,1,0,0,0,0
E00162458,E01031853,119,1,2,0,2,3,3,3,3,3,1,1,0,0,2,0,0,0,2,2,2,1,1,3,0,0,1,1,1,2,1,1,2,4,3,1,1,1,0,3,1,0,0,0,1,2,1,3,4,2,4,3,1,4,2,3,0,1,1,3,2,1,0,1,1,0,2,2,0,0,2,2,1,0,3,1,0,0,1,2,0,3,1,0,1,0,0,0,0,0,0,0
E00162460,E01031853,141,1,3,0,2,1,2,4,1,0,1,0,1,0,1,1,2,4,2,5,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,2,2,1,0,0,1,3,2,3,1,3,3,3,0,4,6,5,1,3,5,3,0,4,0,4,3,1,1,3,0,4,0,2,2,2,2,2,2,1,3,2,0,1,3,0,2,0,1,3,1,0,1,0,0,0,0
E00162461,E01031853,153,2,1,1,0,0,1,1,0,0,0,3,0,2,1,1,3,0,3,3,4,1,1,1,1,3,3,2,0,2,1,1,1,0,1,1,1,2,1,2,1,1,2,1,3,1,1,1,0,1,1,3,7,2,5,1,9,3,0,1,4,1,2,2,1,2,1,3,3,3,4,3,2,2,1,1,3,3,1,2,0,5,0,1,0,1,2,1,0,1,2,1
E00162462,E01031853,144,1,5,4,1,2,1,1,1,3,1,1,1,0,2,2,1,1,1,2,1,0,0,0,0,0,2,2,0,5,4,2,4,1,3,2,3,2,1,1,3,1,1,4,3,3,0,2,1,2,2,2,4,3,4,6,3,1,0,3,1,4,4,0,1,4,0,2,1,2,2,2,1,1,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0
E00162455,E01031854,157,1,0,4,3,3,2,3,1,4,0,0,2,0,5,3,1,0,0,2,3,0,2,3,3,5,2,2,0,4,0,4,2,2,2,0,4,0,1,2,0,0,0,2,1,1,2,4,1,2,2,2,0,1,0,2,2,0,2,3,1,2,1,0,2,2,1,2,5,2,3,2,1,3,3,2,0,0,0,4,6,3,1,1,1,2,0,0,3,0,1,1
