OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00113104,E01022249,149,1,2,0,1,2,1,1,0,0,1,3,2,1,1,2,0,1,1,3,0,1,2,1,0,2,1,2,1,1,3,3,1,1,0,1,0,0,1,2,4,2,3,1,3,3,3,4,2,3,1,2,5,6,2,2,2,2,2,5,2,3,0,2,2,3,2,1,1,1,3,5,3,2,0,1,0,3,1,1,1,0,0,1,2,1,2,1,0,2,0,0
E00113106,E01022249,188,0,2,2,1,0,4,2,3,1,5,1,5,2,1,1,2,2,0,0,2,1,1,2,3,1,0,2,3,0,2,0,1,1,4,2,1,0,1,5,2,3,4,5,3,1,3,1,5,4,0,5,2,2,2,6,4,3,7,2,2,5,3,6,4,4,3,5,1,0,4,2,1,0,5,2,1,0,2,1,1,2,0,0,2,1,0,1,0,0,0,0
E00113107,E01022249,197,1,0,1,1,1,2,2,2,1,0,2,2,2,1,3,2,1,3,3,3,0,2,1,0,0,1,2,1,5,1,1,0,1,2,1,3,5,1,2,1,3,3,5,7,6,1,2,3,3,4,3,4,2,5,6,0,1,2,2,2,4,3,4,4,3,3,2,5,3,1,6,5,3,6,5,1,0,1,0,0,2,3,0,0,0,2,0,0,1,1,2
E00113100,E01022250,168,2,2,4,2,1,0,3,1,2,1,0,4,2,1,0,3,2,4,1,2,0,0,4,4,2,0,2,2,2,2,2,2,1,2,3,2,0,2,3,2,0,3,2,3,1,3,2,2,1,2,1,2,4,0,5,4,3,2,4,3,1,3,4,1,2,1,3,5,1,1,1,3,4,3,1,0,1,1,1,0,1,0,0,1,0,2,0,0,2,0,4
E00113101,E01022250,144,1,1,0,3,1,3,0,3,2,0,0,2,1,1,1,2,3,2,1,2,0,3,2,0,0,0,1,2,2,0,1,2,2,1,3,1,0,1,3,2,0,1,0,4,1,2,1,2,3,1,3,0,4,3,2,2,5,0,3,2,5,4,1,2,1,2,0,2,4,1,1,2,2,3,2,2,0,3,2,1,2,2,1,0,1,0,2,1,0,0,1
E00113102,E01022250,164,1,2,0,4,3,0,2,2,0,1,1,1,1,1,1,1,2,3,3,1,4,2,2,0,2,1,2,3,3,0,4,2,1,0,0,2,3,0,2,1,4,2,0,2,2,0,0,5,3,3,7,1,3,4,3,2,2,5,1,0,2,3,2,1,2,4,3,3,1,0,1,2,1,3,3,2,1,1,1,4,0,1,1,1,2,2,2,0,0,1,1
E00113105,E01022250,283,8,1,4,2,6,4,4,3,4,3,3,1,4,1,3,0,2,0,2,1,2,4,3,2,6,2,8,7,2,7,4,5,2,3,6,1,3,1,0,8,7,2,2,5,3,4,2,6,1,0,3,7,2,5,2,5,2,4,3,4,2,5,4,5,5,7,7,1,7,7,3,3,3,1,2,2,1,3,1,2,0,1,1,2,1,0,0,1,1,1,3
E00113108,E01022250,187,2,5,2,3,1,3,3,2,6,3,3,1,0,2,0,1,1,2,2,2,1,1,0,3,2,4,3,2,0,3,2,4,2,4,4,2,2,0,3,1,0,1,0,7,4,3,3,3,4,4,3,2,4,2,2,6,3,0,4,3,1,4,3,3,0,2,6,4,3,1,2,3,0,1,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,1
E00113109,E01022250,99,2,1,1,0,2,2,3,2,0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,1,0,2,0,2,1,1,0,0,1,1,0,2,1,1,1,0,2,2,2,2,0,3,0,2,3,0,2,3,0,0,2,1,1,3,3,1,1,1,0,1,3,4,3,2,0,2,2,0,0,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
E00113114,E01022251,130,4,1,2,1,4,4,3,0,2,1,2,1,2,0,0,0,3,2,0,1,3,1,0,3,2,2,0,0,2,1,1,1,2,2,3,2,2,3,2,1,0,1,1,2,4,4,4,2,1,2,4,2,2,1,0,1,1,1,2,2,2,2,3,0,0,2,1,0,1,0,0,3,0,2,1,0,0,0,0,1,1,0,1,1,3,0,0,1,0,0,2
E00113119,E01022251,123,1,0,2,1,0,2,2,3,0,2,2,0,1,0,3,0,0,1,2,3,0,1,1,2,0,1,2,5,1,0,2,4,1,0,0,1,2,1,3,3,1,1,2,2,0,0,0,1,2,2,2,2,2,3,0,3,4,1,1,3,1,2,2,2,1,2,1,5,0,3,0,0,2,1,0,0,1,0,3,0,1,1,2,0,0,1,1,0,0,0,4
E00113122,E01022251,159,0,0,1,0,2,0,3,0,3,2,5,1,2,1,1,0,0,2,2,1,4,0,2,0,1,1,2,1,1,1,1,1,1,1,0,1,0,3,3,2,2,2,2,2,2,6,4,1,3,1,3,5,2,0,2,7,1,3,5,5,4,0,3,2,2,2,3,2,0,2,2,1,3,2,1,1,2,1,0,0,5,1,3,1,1,0,2,0,1,1,1
E00113124,E01022251,178,1,0,1,1,1,2,2,0,3,2,1,4,4,1,1,3,1,0,1,1,0,3,0,2,2,0,3,3,1,1,1,2,0,3,1,1,3,2,2,0,5,2,1,4,1,4,1,3,2,3,2,2,2,3,1,3,1,4,4,1,2,5,3,3,6,1,1,2,2,3,4,5,2,5,2,1,2,2,1,1,1,2,1,1,3,3,0,2,0,0,3
E00113125,E01022251,126,2,3,2,2,3,1,1,2,1,3,0,2,0,0,2,1,2,1,2,1,1,0,1,1,0,0,2,0,3,3,1,1,0,0,3,2,0,0,0,0,0,2,0,0,3,3,4,0,0,1,2,1,2,0,2,2,3,0,1,3,1,0,5,1,3,1,4,1,3,1,2,3,3,2,1,1,1,0,0,4,3,1,1,1,2,0,1,0,1,0,1
E00113110,E01022252,162,2,2,1,1,2,1,0,2,2,0,1,3,0,3,3,2,3,3,1,1,0,1,1,0,2,2,1,0,0,3,0,1,0,1,5,2,0,1,0,6,3,2,2,2,5,0,3,2,1,3,3,0,1,4,1,4,3,3,3,2,3,2,2,1,1,2,4,4,3,5,3,4,3,1,2,0,0,1,0,2,1,2,2,2,0,2,1,0,1,1,1
E00113111,E01022252,156,0,0,1,1,1,3,4,2,0,0,0,4,1,1,1,1,1,2,3,3,1,2,0,0,2,2,1,0,0,1,1,0,2,1,3,0,1,2,0,2,1,7,0,4,4,2,6,4,2,2,4,2,3,4,3,4,3,2,1,2,2,5,0,0,1,4,1,4,3,1,3,5,1,2,2,3,0,1,2,0,1,1,0,0,0,1,1,0,0,2,0
E00113112,E01022252,154,0,1,1,1,2,1,1,1,3,3,2,1,3,1,2,0,2,1,3,1,1,2,0,1,0,6,0,4,2,1,1,0,1,2,2,1,2,4,1,0,1,2,1,3,2,2,2,5,3,2,4,0,0,6,3,3,2,5,2,2,1,5,3,0,5,2,1,1,3,4,3,3,2,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
E00113113,E01022252,161,0,1,1,2,0,2,1,3,1,3,3,1,3,1,2,2,3,2,3,1,0,3,1,3,3,2,2,0,1,2,2,1,0,1,3,1,0,2,1,2,1,0,4,2,2,4,1,1,3,1,6,2,2,3,5,1,3,2,0,2,2,1,2,1,2,6,3,2,5,2,3,1,0,2,1,2,3,2,0,1,2,1,2,0,2,1,0,1,0,1,0
E00113123,E01022252,149,1,0,1,0,0,2,0,1,1,1,0,3,0,3,1,2,0,1,2,1,1,0,2,3,0,2,0,3,4,0,1,1,1,1,2,0,0,0,1,2,2,1,0,2,5,2,5,4,1,4,1,1,4,1,3,3,2,3,4,3,6,1,2,1,3,0,1,6,1,3,3,3,1,6,2,2,0,2,0,0,1,1,1,1,0,0,0,1,0,3,3
E00113126,E01022252,84,0,1,0,0,0,0,1,0,0,2,0,0,2,1,2,0,1,2,1,1,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,3,0,0,0,0,1,2,1,0,0,2,3,1,4,2,0,1,1,0,0,4,1,1,0,0,5,2,2,1,4,4,4,0,1,0,1,4,0,1,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,1
E00113115,E01022253,126,0,1,0,3,2,3,1,2,1,1,2,0,1,0,1,1,1,0,1,0,2,0,2,2,2,0,0,0,0,1,2,1,1,0,0,2,0,0,0,1,1,0,3,3,1,3,4,0,3,1,3,2,2,4,3,1,0,3,5,3,2,1,5,2,2,2,3,3,6,4,1,1,1,0,0,1,1,2,0,2,2,0,0,1,0,0,1,0,0,0,1
E00113116,E01022253,168,0,1,0,1,0,0,3,3,3,3,1,5,3,2,7,2,0,2,1,0,1,2,2,1,2,3,0,0,0,0,0,2,0,1,3,0,3,2,2,3,2,4,4,3,3,5,4,0,3,2,6,4,5,4,3,2,2,5,3,4,1,2,3,3,3,1,3,3,1,0,2,3,2,0,0,3,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0
E00113117,E01022253,145,1,0,0,1,1,0,2,1,1,2,3,2,1,0,1,3,0,4,1,2,1,1,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,1,0,0,1,2,0,3,4,4,3,4,5,5,2,5,4,1,1,4,3,2,0,2,2,2,3,2,2,3,4,3,3,3,0,4,5,4,1,1,4,1,1,1,0,1,0,1,2,1,0,0,0,0,0
E00113118,E01022253,117,3,1,1,0,2,0,0,1,0,0,0,0,1,1,1,0,0,2,2,2,0,0,2,1,1,0,0,0,0,0,1,2,0,2,0,0,1,2,2,2,1,1,1,2,1,0,2,4,2,0,0,4,5,5,2,4,3,3,3,1,3,3,2,3,0,3,2,4,2,1,3,3,0,0,1,0,1,2,1,0,0,1,1,0,0,1,0,1,2,0,0
E00113120,E01022253,129,1,0,0,0,2,0,1,2,0,2,2,4,1,0,2,2,1,1,2,1,0,1,0,3,0,2,0,0,0,0,1,1,0,1,1,0,1,1,0,2,3,1,1,2,3,5,5,1,0,2,0,2,1,3,6,1,4,0,1,2,1,2,4,2,7,0,1,2,4,2,2,3,1,1,1,1,1,0,3,1,0,0,3,1,0,1,0,2,1,0,1
E00113121,E01022253,141,0,0,1,2,1,4,1,4,1,0,3,3,1,1,2,1,2,3,2,2,1,1,0,1,2,0,0,1,0,1,2,0,0,1,0,1,2,1,0,1,1,0,6,1,2,2,3,0,4,4,2,0,3,2,0,0,4,2,5,0,0,1,1,2,1,2,5,5,1,4,1,0,1,5,3,2,2,2,3,0,1,2,2,0,1,0,1,1,2,0,0
E00113127,E01022254,184,1,2,3,2,7,5,3,5,0,1,3,2,1,2,3,2,3,2,4,3,3,3,3,1,2,3,5,4,0,4,3,4,2,2,0,2,2,2,2,1,1,4,0,4,3,6,4,0,4,6,0,3,0,8,1,8,1,2,3,1,1,4,3,0,1,2,2,3,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00113134,E01022254,187,2,4,0,2,1,0,3,4,4,3,5,1,3,1,1,3,4,5,5,4,0,3,5,0,1,0,0,2,1,1,1,2,3,1,0,3,2,2,4,3,1,2,2,4,5,1,4,3,6,1,0,0,1,2,1,4,1,1,1,1,0,2,0,0,0,2,3,0,1,1,2,0,1,2,2,0,0,2,1,0,2,1,5,5,5,2,0,1,0,2,15
E00113136,E01022254,345,10,15,10,13,4,8,4,6,3,4,7,3,4,5,4,3,1,3,13,4,5,6,8,2,5,12,9,9,9,3,5,4,5,6,8,4,4,1,4,3,7,1,1,3,3,6,4,5,4,6,6,2,5,4,4,3,1,2,0,2,6,0,3,3,2,4,0,1,1,3,2,1,0,3,0,0,0,0,0,1,0,0,0,1,3,1,2,0,0,0,3
E00113137,E01022254,144,1,2,1,2,2,0,3,0,3,2,5,1,0,1,3,1,2,1,4,1,3,2,1,0,3,0,2,1,3,0,1,1,2,0,1,3,3,0,1,1,2,1,1,1,0,2,4,3,2,0,3,2,5,3,3,1,3,0,0,3,2,2,3,3,2,0,2,1,3,2,1,3,1,0,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,1,1
E00113138,E01022254,134,3,2,0,0,1,0,0,0,2,2,0,2,1,3,2,3,1,4,2,2,1,4,3,3,6,1,0,2,2,0,2,0,1,4,1,1,1,3,0,4,2,1,4,1,1,1,4,5,1,2,1,3,3,3,4,2,0,1,0,0,1,2,1,5,1,2,0,0,1,2,0,3,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
E00113139,E01022254,234,7,4,4,5,6,1,3,2,1,0,0,3,1,1,1,1,2,6,2,0,1,4,2,2,3,3,1,3,4,5,3,2,5,1,4,5,3,0,1,7,1,4,3,1,2,1,4,4,5,5,2,2,3,0,2,2,2,0,5,2,3,7,1,7,4,1,7,4,4,3,3,3,2,2,4,2,4,1,2,3,2,1,1,0,0,0,0,2,0,0,2
E00113128,E01022255,125,3,1,0,2,0,3,0,1,2,0,0,0,2,1,0,2,2,3,1,2,0,0,2,3,0,4,1,0,5,0,0,2,1,3,1,1,1,2,2,0,2,0,1,2,2,2,5,1,1,0,3,5,3,1,3,3,1,1,2,2,1,1,2,1,3,2,2,2,1,1,0,2,3,0,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1
E00113130,E01022255,137,1,0,2,0,0,1,0,0,0,1,2,1,2,1,1,0,0,2,0,1,0,4,1,1,1,0,1,0,1,2,0,1,0,1,1,3,0,1,0,3,1,1,2,0,1,4,1,0,2,0,1,3,2,1,4,0,3,2,3,2,2,2,1,1,4,3,4,2,4,1,2,1,1,4,2,4,3,2,4,0,3,4,0,0,0,3,3,1,1,1,5
E00113131,E01022255,147,1,1,1,3,3,2,3,4,0,0,3,0,3,3,1,1,4,1,1,1,2,1,4,0,2,0,1,2,0,1,2,1,7,2,2,0,3,1,1,2,2,4,1,3,2,3,1,3,4,3,1,2,0,1,1,2,3,3,0,0,1,1,3,4,2,3,0,1,1,4,3,3,0,1,1,3,0,1,0,2,0,1,0,1,0,0,0,1,0,0,1
E00113140,E01022255,167,2,4,2,2,2,3,2,0,2,2,0,2,3,4,2,2,1,2,1,4,2,2,2,2,2,1,2,1,1,0,4,2,1,1,4,0,2,1,3,1,1,4,3,4,0,5,7,1,2,5,2,7,2,4,1,5,1,1,3,0,0,2,4,2,3,2,2,0,3,1,1,2,0,0,1,1,2,0,3,0,0,1,1,0,0,0,0,1,0,0,1
E00113141,E01022255,167,1,1,0,3,3,1,2,3,1,2,0,4,4,1,0,6,3,5,4,2,0,1,4,1,3,1,2,1,0,0,1,1,5,2,1,2,4,0,2,1,1,0,3,5,4,3,4,5,4,5,4,4,6,5,5,3,1,1,0,2,3,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1
E00113129,E01022256,110,0,2,0,0,1,1,2,3,0,0,1,0,0,1,1,0,0,1,0,0,2,5,0,1,1,0,2,2,0,2,0,1,0,3,0,1,2,1,0,1,2,0,0,1,3,1,0,0,1,2,1,1,1,3,4,2,0,1,0,5,4,0,2,2,0,0,2,1,5,5,1,2,1,1,2,2,0,2,1,0,1,3,3,0,0,0,1,0,2,0,2
E00113132,E01022256,143,0,0,2,2,2,2,5,0,4,0,1,3,1,2,0,2,2,3,3,1,3,2,1,0,1,1,2,0,1,1,0,2,1,1,1,3,0,0,0,0,2,2,4,2,3,1,5,0,0,1,4,0,1,1,2,2,0,0,2,3,3,0,3,3,1,2,2,2,2,2,5,3,3,1,1,2,0,2,0,1,5,0,0,1,1,3,0,2,0,1,2
E00113133,E01022256,205,2,3,1,0,3,1,4,2,0,2,2,2,3,2,3,4,0,4,2,2,5,0,1,4,3,2,2,6,3,2,1,1,3,3,1,2,2,1,1,3,0,3,5,4,4,3,1,0,3,1,5,4,3,2,1,0,1,2,2,2,0,2,1,4,3,0,4,2,2,4,3,3,2,0,3,4,3,1,3,1,2,4,3,3,1,4,2,1,0,2,4
E00113135,E01022256,144,2,1,0,0,2,3,2,2,2,1,1,3,0,2,3,0,1,2,0,2,1,1,0,4,2,1,3,2,1,1,2,2,0,1,0,2,0,1,2,0,3,1,0,2,0,3,2,3,2,2,3,3,1,6,2,0,1,0,0,2,2,3,0,2,3,0,2,3,2,2,1,2,0,3,2,3,0,0,2,1,3,0,1,3,2,1,0,2,2,0,6
E00113142,E01022256,112,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,3,1,2,2,2,0,2,3,1,2,2,1,1,1,2,2,1,0,0,0,2,2,0,0,1,3,1,2,2,1,2,0,2,2,2,3,0,1,3,1,2,0,1,3,2,1,3,2,2,1,1,1,1,2,5,1,1,3,3,2,3,0,0,1,0,1,0,2,0,0,0,0
E00113143,E01022256,139,1,2,0,0,0,1,0,1,0,1,3,0,1,2,1,1,3,4,2,1,0,1,4,0,2,0,0,0,1,3,1,1,0,2,0,0,2,1,0,0,1,4,0,0,3,3,4,3,4,2,5,3,3,3,1,2,0,2,1,3,3,2,1,4,0,2,2,1,3,0,2,3,1,1,1,2,0,1,0,2,1,0,1,1,1,1,1,5,2,2,4
E00113144,E01022257,162,5,3,1,2,3,1,2,1,2,0,3,0,1,2,0,3,4,0,2,2,2,2,0,3,2,3,3,2,1,1,1,3,0,1,4,0,2,1,2,0,2,2,3,1,4,2,2,3,5,1,4,0,4,3,2,0,4,1,6,2,3,2,1,2,1,4,2,2,3,2,3,2,0,1,3,0,1,3,0,0,0,0,2,0,0,1,0,1,0,0,2
E00113145,E01022257,168,1,3,1,4,1,0,1,0,0,0,2,6,0,3,4,0,4,3,5,3,1,2,0,0,0,0,1,1,2,3,1,0,2,1,0,0,1,0,2,0,2,3,1,4,0,0,5,3,2,3,1,6,2,4,5,2,1,2,4,3,1,4,4,6,2,1,3,1,5,0,4,4,2,2,2,1,3,1,2,0,1,3,0,0,1,2,0,0,0,1,1
E00113146,E01022257,182,0,1,1,1,1,0,0,5,2,0,0,2,3,2,0,1,5,1,5,3,2,0,1,1,1,0,0,2,1,3,1,1,4,1,2,1,2,1,1,0,0,1,1,5,4,4,3,5,2,1,2,1,3,3,3,2,6,1,3,2,7,8,6,1,3,2,2,4,4,6,1,4,3,3,0,1,1,1,2,1,1,1,2,0,0,1,3,1,0,0,3
E00113147,E01022257,131,2,0,0,0,1,2,0,1,1,0,0,0,0,0,1,1,1,0,1,2,0,2,0,1,1,2,2,0,5,0,2,3,1,0,1,0,0,1,0,1,2,1,1,1,3,0,0,1,4,2,2,2,4,1,0,4,0,4,3,2,1,0,4,4,2,2,4,5,3,3,1,1,2,1,2,1,2,4,2,2,3,2,3,0,0,0,0,2,1,0,2
E00113148,E01022257,145,0,0,1,0,2,2,2,3,2,3,2,2,4,4,1,3,0,1,1,0,1,0,1,1,0,0,2,2,0,2,3,2,0,3,0,0,1,0,2,2,7,4,0,2,3,1,0,0,1,3,2,4,2,0,0,1,1,1,4,3,1,3,0,2,4,2,2,3,4,2,3,3,1,2,1,0,1,0,2,3,2,2,1,1,2,0,1,0,0,0,3
E00113149,E01022257,150,0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,0,2,0,4,2,0,1,2,2,1,0,0,0,1,0,2,2,3,0,5,2,1,1,0,1,0,5,2,3,5,0,2,3,0,1,1,4,4,3,2,4,3,3,1,4,2,1,2,1,3,3,4,1,2,2,7,1,4,0,2,2,1,0,1,1,1,0,1,1,1,1,0,0,1,0,3
E00113157,E01022258,159,0,0,0,3,1,0,0,0,1,1,0,1,1,2,0,0,0,1,0,1,1,2,2,1,2,1,1,1,4,0,1,2,2,1,0,3,0,1,1,1,2,1,2,1,1,5,5,0,2,2,2,1,4,1,2,2,1,4,2,3,5,2,3,2,2,3,1,0,1,0,3,1,2,1,2,1,2,4,0,0,3,1,3,4,4,3,0,3,0,2,19
E00113158,E01022258,248,4,6,0,5,7,2,6,3,8,4,3,5,2,3,2,2,6,2,0,0,5,2,3,1,0,3,7,3,1,4,4,1,2,2,3,3,7,4,2,7,3,7,0,0,1,3,4,3,6,6,1,5,3,3,3,0,5,3,2,2,7,2,5,2,1,3,1,2,0,0,0,0,1,2,2,2,2,2,1,3,1,2,2,2,2,3,1,1,0,0,2
E00113159,E01022258,227,4,2,2,2,6,0,2,1,0,2,2,3,6,3,2,4,6,0,1,0,4,2,3,3,2,2,1,4,3,2,1,2,3,2,1,5,5,2,2,7,3,4,3,6,2,6,5,4,4,6,1,1,0,3,12,3,2,2,4,1,1,4,3,1,1,2,4,4,7,0,3,1,2,1,0,1,1,1,1,1,0,2,6,0,1,1,0,0,1,0,1
E00113155,E01022259,200,2,1,1,0,1,4,4,4,3,4,0,2,1,1,2,3,3,3,3,1,1,1,2,5,1,1,0,4,3,1,1,3,1,0,0,3,5,1,1,1,1,7,1,4,3,0,6,2,4,2,4,3,2,5,8,3,2,3,3,0,1,5,2,3,8,5,3,3,4,2,4,1,6,3,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1
E00113156,E01022259,148,1,0,0,0,2,0,2,0,2,2,2,0,1,0,0,3,2,3,2,2,1,5,1,1,0,2,2,1,1,1,2,1,0,2,1,3,3,1,0,3,1,4,6,2,3,3,4,2,3,0,2,3,0,5,2,1,1,2,0,1,6,2,0,2,0,0,2,4,3,3,1,1,1,3,3,2,0,2,3,3,2,0,1,0,0,2,1,0,0,0,1
E00113160,E01022259,156,1,0,3,3,0,4,1,3,2,2,1,1,0,1,1,1,1,1,2,1,1,0,1,0,1,2,1,2,1,1,1,1,2,0,2,0,1,1,2,1,4,2,1,2,7,1,2,4,2,4,5,2,3,5,0,2,4,2,3,3,1,4,1,2,3,3,1,4,4,2,5,1,2,3,2,1,2,0,0,0,0,0,1,1,2,0,0,1,0,1,1
E00113161,E01022259,177,2,1,3,3,2,3,2,1,2,2,5,2,5,2,0,0,3,4,1,0,0,1,2,2,1,0,0,3,2,1,0,3,0,3,2,1,6,3,1,3,4,1,4,4,0,1,2,1,3,1,1,4,4,2,4,6,5,1,1,3,0,0,2,3,2,2,2,2,2,1,4,1,2,3,0,0,1,2,1,2,1,1,0,0,1,1,1,1,0,2,8
E00113162,E01022259,137,1,4,1,2,0,5,1,0,1,0,2,1,4,0,1,2,1,0,1,3,0,2,0,1,1,1,2,1,1,2,3,2,1,1,0,2,2,0,3,0,0,2,4,4,0,2,4,1,0,0,3,2,3,3,2,4,3,3,3,4,2,1,1,4,1,2,2,1,2,3,1,0,0,2,5,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1
E00113150,E01022260,148,0,0,0,3,1,1,2,0,1,2,2,2,1,1,2,2,2,2,0,3,2,1,0,1,2,1,2,0,0,0,0,0,0,4,1,1,3,2,0,2,0,3,1,3,1,1,3,1,2,7,2,4,3,2,0,1,2,1,4,3,3,6,2,3,1,4,3,3,1,6,0,0,3,3,1,1,1,2,3,2,1,1,0,0,1,0,2,1,0,0,1
E00113151,E01022260,193,5,2,1,1,2,1,2,1,3,2,1,5,1,3,1,1,3,2,1,3,1,2,1,0,1,3,4,2,0,0,1,1,2,1,2,2,1,3,0,1,1,3,2,1,4,3,6,2,3,2,4,3,2,2,5,4,4,4,4,5,4,4,2,1,6,3,7,0,3,0,2,5,1,1,0,3,4,0,0,3,2,1,3,0,0,1,2,1,0,0,1
E00113152,E01022260,221,3,1,3,1,2,3,5,5,2,5,4,0,5,5,4,2,3,1,1,1,2,2,3,5,1,1,3,2,3,5,5,2,4,4,2,2,0,2,1,3,5,2,4,5,1,4,5,5,1,3,4,1,1,4,5,4,2,1,0,1,2,1,1,1,0,4,2,3,9,7,0,3,1,2,2,0,1,2,2,0,2,1,0,2,1,3,1,0,1,0,1
E00113153,E01022260,169,2,1,0,2,5,4,2,5,0,3,2,6,1,2,0,5,1,0,1,2,6,3,0,1,4,6,4,1,2,1,4,1,2,0,2,0,2,3,1,1,3,2,2,4,2,2,3,5,2,3,2,0,1,2,2,5,1,2,2,0,1,1,2,0,1,3,3,0,5,6,0,2,0,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,3
E00113154,E01022260,219,1,1,3,0,5,2,3,2,3,2,3,4,3,2,2,4,2,2,1,0,1,2,2,1,3,2,1,4,2,0,4,3,3,1,2,2,1,2,1,3,4,0,2,1,3,4,5,5,3,4,1,4,7,3,6,0,2,0,3,3,1,3,1,3,5,6,3,2,2,3,1,2,2,2,0,3,3,2,2,3,1,2,1,2,2,0,4,3,2,1,7
E00113163,E01022261,156,2,2,0,2,3,1,2,0,0,1,1,0,2,2,2,2,1,3,2,1,1,3,1,2,2,0,2,1,2,0,4,0,0,3,3,2,2,2,3,1,2,1,4,2,4,3,8,4,2,3,2,2,3,1,0,2,0,3,1,3,2,1,2,1,4,2,4,0,1,1,2,2,1,0,1,2,5,0,2,1,2,1,2,1,0,0,0,1,0,0,2
E00113164,E01022261,148,2,1,2,2,0,2,1,0,0,0,0,1,1,0,0,1,1,3,3,3,0,0,1,0,2,2,1,2,2,1,0,1,2,1,0,2,1,1,0,3,2,0,1,1,0,5,2,3,2,3,2,0,2,4,1,3,1,1,3,3,2,3,3,0,1,2,0,1,3,1,2,5,1,4,6,3,1,5,2,1,2,2,4,4,0,4,1,1,0,0,0
E00113166,E01022261,163,1,0,1,1,1,2,5,1,3,5,2,2,1,4,3,7,1,5,5,5,1,0,2,0,2,2,1,3,0,0,2,1,1,2,3,4,5,1,0,3,3,0,5,4,2,1,2,2,0,2,3,1,0,1,6,2,0,1,3,0,0,2,1,0,3,3,3,2,2,2,0,0,3,1,1,0,0,1,1,0,4,0,1,0,0,2,1,1,1,0,2
E00113167,E01022261,151,0,0,1,1,2,7,1,3,3,3,0,2,0,2,1,1,3,2,1,3,1,1,1,1,2,3,1,4,2,1,0,0,1,2,4,1,0,2,0,3,0,2,2,7,3,2,2,1,4,6,5,2,1,0,1,2,4,2,2,3,3,0,2,0,2,0,0,4,4,1,1,3,0,3,1,2,2,1,1,0,0,1,0,0,0,0,1,1,1,0,0
E00113172,E01022261,138,1,1,2,2,3,2,1,1,2,1,0,1,3,0,0,0,3,3,1,1,1,0,1,0,0,1,2,0,2,2,1,0,2,0,2,1,4,1,3,1,0,2,2,2,2,1,0,5,3,1,1,0,3,2,1,3,2,2,2,1,4,3,1,1,0,3,4,3,0,3,7,1,2,4,2,1,0,3,0,0,3,2,0,1,2,0,0,0,1,0,0
E00113174,E01022261,326,1,5,3,5,7,5,5,7,5,5,2,3,1,3,4,3,4,3,3,1,2,1,3,2,5,4,5,4,4,3,3,4,2,4,7,8,5,1,2,9,1,4,2,7,7,3,3,4,5,2,6,3,5,2,4,4,2,5,3,3,6,2,7,3,5,2,4,6,2,3,4,3,4,5,4,6,4,1,3,2,2,0,2,1,1,0,4,1,0,3,8
E00113165,E01022262,195,3,0,1,0,0,2,1,0,0,1,0,1,3,0,0,2,2,2,2,1,1,3,3,3,2,5,3,2,3,1,1,3,4,1,0,1,3,5,1,1,2,0,1,1,1,4,1,4,1,3,2,2,2,3,1,1,3,3,4,3,2,1,6,3,4,4,2,1,7,2,2,7,0,2,1,1,2,2,2,2,3,0,0,1,3,2,6,2,4,3,9
E00113168,E01022262,161,2,1,1,1,1,0,1,4,1,1,0,1,4,1,3,2,3,0,1,1,2,1,3,1,2,0,4,3,3,1,0,2,3,1,1,0,4,0,3,0,1,5,3,1,0,2,4,5,0,3,1,1,2,2,1,2,3,2,1,0,2,2,4,7,6,3,3,3,1,2,2,2,2,3,0,0,0,0,1,1,1,1,3,0,3,1,1,1,2,0,2
E00113169,E01022262,184,0,1,1,1,3,4,0,1,2,1,2,0,1,0,0,2,3,4,3,1,3,3,2,2,3,1,5,3,3,1,1,2,4,1,3,2,3,3,2,1,1,2,2,1,3,5,8,1,3,0,1,9,2,3,3,2,5,1,3,2,5,2,4,2,1,2,6,3,3,0,1,1,1,1,1,2,1,3,3,1,0,0,3,1,1,1,0,0,0,0,0
